"Category","Path"
"C. QA documentation worth preserving","qa-screenshots/operation-atlas-recon/memory-gljs-minimal-night.txt"
"C. QA documentation worth preserving","qa-screenshots/operation-atlas-recon/memory-legacy-page1.txt"
"C. QA documentation worth preserving","qa-screenshots/operation-atlas-recon/memory-native-20-open-close.txt"
"C. QA documentation worth preserving","qa-screenshots/operation-atlas-recon/memory-native-bright.txt"
"C. QA documentation worth preserving","qa-screenshots/operation-atlas-recon/memory-native-night.txt"
"C. QA documentation worth preserving","qa-screenshots/operation-atlas-recon/memory-native-night-clean.txt"
"C. QA documentation worth preserving","qa-screenshots/operation-atlas-recon/renderer-comparison.md"
"C. QA documentation worth preserving","qa-screenshots/operation-atlas-recovery/01-atlas-page1-no-radar.png"
"C. QA documentation worth preserving","qa-screenshots/operation-atlas-recovery/02-atlas-page1-no-radar-fixed.png"
"C. QA documentation worth preserving","qa-screenshots/operation-atlas-recovery/03-atlas-page1-visible-counters.png"
"C. QA documentation worth preserving","qa-screenshots/operation-atlas-recovery/04-atlas-css-pixel.png"
"C. QA documentation worth preserving","qa-screenshots/operation-atlas-recovery/05-atlas-streets-no-tune.png"
"C. QA documentation worth preserving","qa-screenshots/operation-atlas-recovery/06-atlas-expanded-streets-no-tune.png"
"C. QA documentation worth preserving","qa-screenshots/operation-atlas-recovery/07-atlas-single-map-navnight.png"
"C. QA documentation worth preserving","qa-screenshots/operation-atlas-recovery/08-atlas-sized-navnight.png"
"C. QA documentation worth preserving","qa-screenshots/operation-atlas-recovery/09-atlas-sized-radar-off.png"
"C. QA documentation worth preserving","qa-screenshots/operation-atlas-recovery/10-atlas-gps-centered.png"
"C. QA documentation worth preserving","qa-screenshots/operation-atlas-recovery/11-atlas-expanded-ref.png"
"C. QA documentation worth preserving","qa-screenshots/operation-atlas-recovery/12-atlas-expanded-vel.png"
"C. QA documentation worth preserving","qa-screenshots/operation-atlas-recovery/13-atlas-expanded-srv.png"
"C. QA documentation worth preserving","qa-screenshots/operation-atlas-recovery/14-atlas-expanded-cc.png"
"C. QA documentation worth preserving","qa-screenshots/operation-atlas-recovery/15-atlas-after-back.png"
"C. QA documentation worth preserving","qa-screenshots/operation-atlas-recovery/16-legacy-restored-final.png"
"C. QA documentation worth preserving","qa-screenshots/operation-atlas-recovery/devtools-atlas-after-back.json"
"C. QA documentation worth preserving","qa-screenshots/operation-atlas-recovery/devtools-atlas-dom.json"
"C. QA documentation worth preserving","qa-screenshots/operation-atlas-recovery/devtools-atlas-expanded-cc.json"
"C. QA documentation worth preserving","qa-screenshots/operation-atlas-recovery/devtools-atlas-short-stress.json"
"C. QA documentation worth preserving","qa-screenshots/operation-atlas-recovery/devtools-atlas-single-map.json"
"C. QA documentation worth preserving","qa-screenshots/operation-atlas-recovery/devtools-atlas-sized.json"
"C. QA documentation worth preserving","qa-screenshots/operation-atlas-recovery/logcat-atlas-css-pixel.txt"
"C. QA documentation worth preserving","qa-screenshots/operation-atlas-recovery/logcat-atlas-gps-centered.txt"
"C. QA documentation worth preserving","qa-screenshots/operation-atlas-recovery/logcat-atlas-noframe.txt"
"C. QA documentation worth preserving","qa-screenshots/operation-atlas-recovery/logcat-atlas-short-stress.txt"
"C. QA documentation worth preserving","qa-screenshots/operation-atlas-recovery/logcat-atlas-single-map-navnight.txt"
"C. QA documentation worth preserving","qa-screenshots/operation-atlas-recovery/logcat-atlas-sized-navnight.txt"
"C. QA documentation worth preserving","qa-screenshots/operation-atlas-recovery/logcat-atlas-streets-no-tune.txt"
"C. QA documentation worth preserving","qa-screenshots/operation-atlas-recovery/logcat-atlas-visible-counters.txt"
"C. QA documentation worth preserving","qa-screenshots/operation-atlas-recovery/memory-atlas-after-back.txt"
"C. QA documentation worth preserving","qa-screenshots/operation-atlas-recovery/memory-atlas-css-pixel.txt"
"C. QA documentation worth preserving","qa-screenshots/operation-atlas-recovery/memory-atlas-expanded-ref.txt"
"C. QA documentation worth preserving","qa-screenshots/operation-atlas-recovery/memory-atlas-expanded-streets-no-tune.txt"
"C. QA documentation worth preserving","qa-screenshots/operation-atlas-recovery/memory-atlas-gps-centered.txt"
"C. QA documentation worth preserving","qa-screenshots/operation-atlas-recovery/memory-atlas-noframe.txt"
"C. QA documentation worth preserving","qa-screenshots/operation-atlas-recovery/memory-atlas-noframe-fixed.txt"
"C. QA documentation worth preserving","qa-screenshots/operation-atlas-recovery/memory-atlas-short-stress.txt"
"C. QA documentation worth preserving","qa-screenshots/operation-atlas-recovery/memory-atlas-single-map-navnight.txt"
"C. QA documentation worth preserving","qa-screenshots/operation-atlas-recovery/memory-atlas-sized-navnight.txt"
"C. QA documentation worth preserving","qa-screenshots/operation-atlas-recovery/memory-atlas-streets-no-tune.txt"
"C. QA documentation worth preserving","qa-screenshots/operation-atlas-recovery/memory-legacy-restored-final.txt"
"C. QA documentation worth preserving","qa-screenshots/operation-radar-loop/atlas-production-working-tree-20260729-200938.patch"
"C. QA documentation worth preserving","qa-screenshots/operation-radar-loop/git-diff-stat-20260729-200938.txt"
"C. QA documentation worth preserving","qa-screenshots/operation-radar-loop/git-status-20260729-200938.txt"
"C. QA documentation worth preserving","qa-screenshots/operation-radar-loop/git-status-short-20260729-200938.txt"
"C. QA documentation worth preserving","qa-screenshots/operation-radar-loop/phase0-timestamp.txt"
"C. QA documentation worth preserving","qa-screenshots/page1-ref.png"
"C. QA documentation worth preserving","qa-screenshots/page1-ref-after-endpoint.png"
"C. QA documentation worth preserving","qa-screenshots/page1-ref-live.png"
"C. QA documentation worth preserving","qa-screenshots/page1-ref-worker.png"
"C. QA documentation worth preserving","qa-screenshots/page1-ref-worker-ready.png"
"C. QA documentation worth preserving","qa-screenshots/ref-mvp-20260728/tablet-expanded-ref.png"
"C. QA documentation worth preserving","qa-screenshots/ref-mvp-20260728/tablet-expanded-ref-final.png"
"C. QA documentation worth preserving","qa-screenshots/ref-mvp-20260728/tablet-landscape-ref-final.png"
"C. QA documentation worth preserving","qa-screenshots/ref-mvp-20260728/tablet-page1-georef-ref.png"
"C. QA documentation worth preserving","qa-screenshots/ref-mvp-20260728/tablet-page2-diagnostics.png"
"C. QA documentation worth preserving","qa-screenshots/ref-mvp-20260728/tablet-page-current.png"
"C. QA documentation worth preserving","qa-screenshots/ref-mvp-20260728/tablet-page-current-pulled.png"
"C. QA documentation worth preserving","qa-screenshots/tablet-current.png"
"C. QA documentation worth preserving","qa-screenshots/tablet-logcat-tail.txt"
"C. QA documentation worth preserving","qa-screenshots/tablet-meminfo.txt"
"D. generated build output that should remain uncommitted",".atlas-vite.err"
"D. generated build output that should remain uncommitted",".atlas-vite.out"
"D. generated build output that should remain uncommitted",".atlas-vite.pid"
"D. generated build output that should remain uncommitted","android/app/build.gradle"
"D. generated build output that should remain uncommitted","android/tmp-mapbox-aar/AndroidManifest.xml"
"D. generated build output that should remain uncommitted","android/tmp-mapbox-aar/assets/sdk_versions/com.mapbox.maps"
"D. generated build output that should remain uncommitted","android/tmp-mapbox-aar/classes.jar"
"D. generated build output that should remain uncommitted","android/tmp-mapbox-aar/proguard.txt"
"D. generated build output that should remain uncommitted","android/tmp-mapbox-aar/public.txt"
"D. generated build output that should remain uncommitted","android/tmp-mapbox-aar/R.txt"
"D. generated build output that should remain uncommitted","android/tmp-mapbox-aar/res/drawable/mapbox_logo_helmet.png"
"D. generated build output that should remain uncommitted","android/tmp-mapbox-aar/res/drawable/mapbox_logo_icon.png"
"D. generated build output that should remain uncommitted","android/tmp-mapbox-aar/res/drawable/mapbox_rounded_corner.xml"
"D. generated build output that should remain uncommitted","android/tmp-mapbox-aar/res/drawable-hdpi-v4/mapbox_logo_helmet.png"
"D. generated build output that should remain uncommitted","android/tmp-mapbox-aar/res/drawable-hdpi-v4/mapbox_logo_icon.png"
"D. generated build output that should remain uncommitted","android/tmp-mapbox-aar/res/drawable-mdpi-v4/mapbox_logo_helmet.png"
"D. generated build output that should remain uncommitted","android/tmp-mapbox-aar/res/drawable-mdpi-v4/mapbox_logo_icon.png"
"D. generated build output that should remain uncommitted","android/tmp-mapbox-aar/res/drawable-xhdpi-v4/mapbox_logo_helmet.png"
"D. generated build output that should remain uncommitted","android/tmp-mapbox-aar/res/drawable-xhdpi-v4/mapbox_logo_icon.png"
"D. generated build output that should remain uncommitted","android/tmp-mapbox-aar/res/drawable-xxhdpi-v4/mapbox_logo_helmet.png"
"D. generated build output that should remain uncommitted","android/tmp-mapbox-aar/res/drawable-xxhdpi-v4/mapbox_logo_icon.png"
"D. generated build output that should remain uncommitted","android/tmp-mapbox-aar/res/drawable-xxxhdpi-v4/mapbox_logo_helmet.png"
"D. generated build output that should remain uncommitted","android/tmp-mapbox-aar/res/drawable-xxxhdpi-v4/mapbox_logo_icon.png"
"D. generated build output that should remain uncommitted","android/tmp-mapbox-aar/res/values/values.xml"
"D. generated build output that should remain uncommitted","android/tmp-mapbox-aar/res/values-ar/values-ar.xml"
"D. generated build output that should remain uncommitted","android/tmp-mapbox-aar/res/values-be/values-be.xml"
"D. generated build output that should remain uncommitted","android/tmp-mapbox-aar/res/values-bg/values-bg.xml"
"D. generated build output that should remain uncommitted","android/tmp-mapbox-aar/res/values-ca/values-ca.xml"
"D. generated build output that should remain uncommitted","android/tmp-mapbox-aar/res/values-cs/values-cs.xml"
"D. generated build output that should remain uncommitted","android/tmp-mapbox-aar/res/values-da/values-da.xml"
"D. generated build output that should remain uncommitted","android/tmp-mapbox-aar/res/values-de/values-de.xml"
"D. generated build output that should remain uncommitted","android/tmp-mapbox-aar/res/values-es/values-es.xml"
"D. generated build output that should remain uncommitted","android/tmp-mapbox-aar/res/values-fr/values-fr.xml"
"D. generated build output that should remain uncommitted","android/tmp-mapbox-aar/res/values-gl/values-gl.xml"
"D. generated build output that should remain uncommitted","android/tmp-mapbox-aar/res/values-it/values-it.xml"
"D. generated build output that should remain uncommitted","android/tmp-mapbox-aar/res/values-iw/values-iw.xml"
"D. generated build output that should remain uncommitted","android/tmp-mapbox-aar/res/values-ja/values-ja.xml"
"D. generated build output that should remain uncommitted","android/tmp-mapbox-aar/res/values-ko/values-ko.xml"
"D. generated build output that should remain uncommitted","android/tmp-mapbox-aar/res/values-lt/values-lt.xml"
"D. generated build output that should remain uncommitted","android/tmp-mapbox-aar/res/values-nl/values-nl.xml"
"D. generated build output that should remain uncommitted","android/tmp-mapbox-aar/res/values-no/values-no.xml"
"D. generated build output that should remain uncommitted","android/tmp-mapbox-aar/res/values-pl/values-pl.xml"
"D. generated build output that should remain uncommitted","android/tmp-mapbox-aar/res/values-pt/values-pt.xml"
